titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Brasil 247 conquista tricampeonato no iBest como melhor canal de política do Brasil,Premiação pelo voto popular reforça liderança digital e compromisso com a democracia e o jornalismo de qualidade,"247 – O Brasil 247 conquistou, na noite de ontem, o tricampeonato como melhor canal de política do Brasil no Prêmio iBest, ao vencer novamente pelo voto popular e consolidar sua posição como uma das maiores, mais respeitadas e mais queridas plataformas de jornalismo político do país.

A premiação foi recebida pela jornalista Dhayane Santos, diretora da TV 247, que subiu ao palco para representar o veículo e destacou, em discurso, os valores que orientam o projeto editorial. “Este prêmio é da nossa comunidade. O jornalismo se faz com democracia, pluralidade e respeito ao público”, afirmou. Em seguida, ela também celebrou a trajetória do portal: “O Brasil 247 acaba completar 15 anos de vida e de trabalho, levando informação de qualidade à sociedade brasileira, 24 horas por dia, sete dias por semana”.

O momento em que Dhay sobe ao palco para celebrar nosso tri no @PremioiBest Viva! pic.twitter.com/CJUtyn24IZ — Leonardo Attuch (@AttuchLeonardo) March 25, 2026

O troféu foi entregue por Marcos Wettreich, fundador do iBest, em uma cerimônia que reuniu representantes de diversos segmentos da internet brasileira.

Além de Dhayane, estiveram presentes na premiação importantes nomes da equipe do Brasil 247, como Florestan Fernandes Júnior, diretor de Redação; Leonardo Attuch, fundador e editor-responsável pelo site; Nicolas Iwashita, diretor de Tecnologia; e Edgar dos Santos Oliveira, da equipe administrativa.

Durante o evento, Florestan destacou o papel histórico do veículo no cenário político e midiático nacional. “O Brasil 247 exerce um papel permanente na defesa da democracia e no fortalecimento de uma informação crítica e independente no país”, afirmou.

Já Leonardo Attuch ressaltou a importância do apoio do público para o crescimento do projeto. “Este reconhecimento é fruto do engajamento extraordinário do nosso público, que construiu conosco uma relação de amor e das maiores comunidades políticas da internet brasileira”, declarou, agradecendo pela confiança e partici",2026-03-25 05:41:38+00:00,https://www.brasil247.com/midia/brasil-247-conquista-tricampeonato-no-ibest-como-melhor-canal-de-politica-do-brasil,brasil247,NEUTRO,"** A notícia sobre o Brasil 247 conquistar o tricampeonato no iBest como melhor canal de política do Brasil é uma notícia puramente descritiva e factual, sem adjetivação ou juízo de valor."
Conferência Antifascista reúne lideranças em Porto Alegre e debate cooperação global contra extrema direita,"Evento ocorre até 29 de março e amplia debates sobre geopolítica, Palestina e articulação global","247 - A 1ª Conferência Internacional Antifascista pela Soberania dos Povos começou nesta quinta-feira (26), em Porto Alegre, reunindo lideranças políticas, movimentos sociais e organizações de diversos países para debater estratégias globais de enfrentamento à extrema direita.

O evento, que segue até o este domingo, dia 29 de março, conta com uma programação extensa, incluindo conferências, mesas de debate e atividades autogestionadas. A proposta é promover a articulação entre diferentes atores políticos e sociais comprometidos com a democracia e a soberania dos povos.

A abertura da conferência teve início com o Fórum de Autoridades Antifascistas e incluiu uma marcha no Largo Glênio Peres, em frente ao Mercado Público, marcando oficialmente o lançamento do encontro internacional.

Durante a conferência, o presidente da Federação Árabe Palestina do Brasil (Fepal), Ualid Rabah, abordou o impacto do conflito na Palestina e fez críticas contundentes ao que classificou como projeto colonial.

Segundo ele, “13% das mortes doenças são mulheres e não por acaso, o primeiro ataque foi uma escola de meninas. não é apenas o esquema Epstein, que são as suas armas"".

""É preciso compreender. que o sionismo nasce como virada de chave do colonialismo. Não há nenhum registro anterior de decisão colonial. Sionismo é a primeira ideologia colonial que resolve exterminar toda a população originária”, destacou.

O jornalista Breno Altman também discursou no evento e relacionou o cenário internacional às ações militares no Oriente Médio. “Os povos do mundo devem ser sempre solidários a causa Palestina”, reafirmou.

Já o ativista Thiago Ávila destacou a mobilização internacional e criticou o que definiu como estrutura ideológica do conflito. Segundo ele, a “limpeza étnica, que se estruturou no estado de colonização de apartheid que é regido por uma ideologia racista e supremacista chamada sionismo"".

Além das atividades principais, a conferência também abre espaço para iniciativas autoges",2026-03-28 19:22:42+00:00,https://www.brasil247.com/regionais/sul/conferencia-antifascista-reune-liderancas-em-porto-alegre-e-debate-cooperacao-global-contra-extrema-direita,brasil247,ESQUERDA,"** A notícia apresenta uma abordagem crítica à extrema direita e promove a cooperação global contra ela, o que é característico da linha editorial de ESQUERDA/PROGRESSISTA do portal."
"“Sou lulista e nosso palanque vai representar Lula”, diz João Campos","O pré-candidato do PSB ao governo de Pernambruco celebra apoio do PT, defende unidade da frente popular e destaca importância da eleição ao Senado","247 - O prefeito do Recife, João Campos (PSb-PE), reafirmou publicamente seu alinhamento político com o presidente Lula durante um ato do diretório do PT em Pernambuco que definiu apoio à sua candidatura ao governo do estado, neste sábado (28). Foram 59 votos favoráveis à aliança, que inclui a indicação do senador Humberto Costa a uma das vagas da chapa.

O presidente nacional do PSB, João Campos, que enalteceu a aliança com o Partido dos Trabalhadores. ""Eu fico muito feliz com essa construção e queria agradecer a liderança do senador Humberto Costa, da senadora Tereza Leitão e de todos os dirigentes do Partido dos Trabalhadores. Deixar registrada a minha gratidão ao presidente nacional do PT, Edinho Silva, e ao presidente Lula. Esse encontro mostra uma unidade do nosso campo político, que é um campo democrático, um campo popular e que vai representar o palanque do presidente Lula e, principalmente, vai representar o povo de Pernambuco na esperança do sonho de um estado melhor"", destacou.

Ele também respondeu a questionamentos sobre o alinhamento da chapa com Lula. “Eu fui questionado pela imprensa, perguntaram ‘prefeito, a chapa não está muito lulista?’. Eu disse ainda bem que está lulista, porque eu sou lulista e não tem nenhum problema em afirmar isso”, reforçou.

E completa: “Eu não tenho nenhuma dúvida que essa construção vai fazer com que a gente tenha a maior votação numa eleição de dois da história de Pernambuco. Porque nós selamos uma coerência de campo político”

João Campos ressaltou ainda a importância da eleição para o Senado Federal como fator estratégico para o país, diante da movimentação da extrema-direita.

“Há uma prioridade clara da eleição do presidente Lula, mas há uma prioridade institucional inegociável com o Brasil, que é a eleição do Senado”, disse.

“Não é só uma luta por uma vitória bonita, mas é ganhar com o melhor time e ganhar pensando na governabilidade do presidente Lula no seu quarto mandato e como presidente do Brasil”

O pré-cand",2026-03-28 16:54:28+00:00,https://www.brasil247.com/regionais/nordeste/sou-lulista-e-nosso-palanque-vai-representar-lula-diz-joao-campos,brasil247,ESQUERDA,"** O texto apresenta uma narrativa que destaca a unidade e o apoio do PT ao pré-candidato João Campos, enfatizando a importância da eleição ao Senado e a representação do palanque de Lula. A linguagem utilizada é positiva e enfatiza a construção de uma frente popular."
Fachin mantém decisão de Gilmar e barra ação de CPI contra Toffoli,Presidente do STF rejeita recurso da CPI e mantém anulação das quebras de sigilo de empresa ligada ao ministro Dias Toffoli,"247 - O presidente do Supremo Tribunal Federal (STF), Edson Fachin, negou o pedido da CPI do Crime Organizado do Senado para suspender a decisão do ministro Gilmar Mendes que anulou a quebra de sigilos da empresa Maridt Participações, ligada ao ministro Dias Toffoli. As informações foram divulgadas pela Folha de S.Paulo.

A CPI havia autorizado o acesso a dados bancários, fiscais, telefônicos e telemáticos da empresa, alegando suspeitas de irregularidades financeiras. A Maridt recorreu ao STF, e Gilmar Mendes concedeu habeas corpus, apontando falhas no procedimento adotado pela comissão.

Ao analisar o pedido da CPI, Fachin não entrou no mérito da decisão de Gilmar. O ministro afirmou que o instrumento utilizado — a suspensão de liminar — não pode servir como recurso para rever decisões de outros integrantes da Corte.

Na decisão, destacou: ""Não se admite, como regra, pedido de suspensão de decisão proferida por Ministro do Supremo Tribunal Federal"". Com isso, a anulação das quebras de sigilo permanece válida.

Fachin também encaminhou outro pedido da CPI ao próprio Gilmar Mendes, relator do caso, para esclarecimentos.

O episódio ocorre em meio a questionamentos sobre relações de Dias Toffoli com o empresário Daniel Vorcaro, investigadas pela Polícia Federal. Embora o ministro não seja formalmente investigado, apurações envolvem negócios ligados ao resort Tayayá.

Em nota, Toffoli afirmou que a Maridt é uma empresa familiar regular e declarou: ""Suas declarações à Receita Federal, bem como as de seus acionistas, sempre foram devidamente aprovadas"". Também disse que ""tudo foi devidamente declarado à Receita Federal do Brasil e que todas as vendas foram realizadas dentro do valor de mercado"".",2026-03-28 13:28:38+00:00,https://www.brasil247.com/brasil/fachin-mantem-decisao-de-gilmar-e-barra-acao-de-cpi-contra-toffoli,brasil247,ESQUERDA,"** A notícia apresenta uma narrativa que prioriza a defesa da imparcialidade do Judiciário e a autonomia dos ministros do STF em relação às CPIs, o que é característico de uma abordagem ideológica de ESQUERDA."
Começou a guerra no Brasil - 24 de março de 2026,,,2026-03-24 12:54:36+00:00,https://www.brasil247.com/charges/comecou-a-guerra-no-brasil-24-de-marco-de-2026-d6623rz7,brasil247,ESQUERDA,"** A notícia apresenta uma narrativa que destaca a tensão política no Brasil e a possibilidade de conflito entre diferentes grupos políticos, com um tom que sugere uma perspectiva crítica em relação ao governo atual."
Mearsheimer diz que Irã “detém quase todas as cartas” e vê derrota estratégica dos EUA sob Trump,Cientista político afirma que guerra contra o Irã empurrou Washington para um atoleiro sem saída e com potencial de abalar a economia mundial,"247 – Em entrevista ao programa de Glenn Diesen no YouTube, o cientista político John Mearsheimer afirmou que os Estados Unidos entraram em uma guerra contra o Irã que não podem vencer e que pode produzir consequências “catastróficas” para a economia internacional e para a própria presidência de Donald Trump, atual presidente dos Estados Unidos. Ao analisar o conflito, Mearsheimer sustentou que Teerã “detém quase todas as cartas” em uma guerra prolongada e que Washington se meteu em um impasse estratégico sem rota clara de saída.

Ao longo da conversa, Mearsheimer fez uma crítica contundente à condução da política externa de Trump em seu segundo mandato e disse que a grande expectativa inicial de parte dos analistas, que viam no republicano a possibilidade de romper com a lógica das guerras intermináveis, foi substituída por forte decepção. Para ele, o presidente desperdiçou uma oportunidade histórica de alterar o curso da política externa dos Estados Unidos e acabou retornando ao mesmo caminho militarizado que antes prometia abandonar.

De promessa de ruptura a repetição do velho intervencionismo

No início da entrevista, Glenn Diesen recorda que havia certo otimismo em relação à volta de Trump à Casa Branca, sobretudo pela percepção de que ele compreendia os limites do poder unipolar dos Estados Unidos e a necessidade de reduzir frentes de conflito, especialmente no Oriente Médio e na Europa. Mearsheimer concorda com essa leitura e diz que, nos primeiros meses do novo governo, muitos observadores imaginavam que Trump evitaria novas guerras e tentaria encerrar conflitos já em curso.

Segundo o professor, essa expectativa se dissolveu rapidamente. Ele observa que, hoje, grande parte dos comentaristas que antes viam uma inflexão positiva na política externa americana passaram a ser “muito críticos” do presidente. Em sua avaliação, Trump “perdeu uma oportunidade extraordinária” e se revelou incapaz de mudar a direção estratégica de Washington.

A seu ver, o maior exem",2026-03-28 07:31:32+00:00,https://www.brasil247.com/ideias/mearsheimer-diz-que-ira-detem-quase-todas-as-cartas-e-ve-derrota-estrategica-dos-eua-sob-trump,brasil247,NEUTRO,"** A notícia apresenta uma análise crítica da política externa dos EUA sob o governo de Donald Trump, destacando a derrota estratégica do país em sua guerra contra o Irã e as consequências potenciais para a economia mundial."
Prorrogação da CPMI do INSS: Mendonça pretendia criar constrangimento para o STF,Jorge Folena analisa decisão do STF e aponta uso político da CPMI do INSS para pressionar a Corte,"O plenário do STF, por 8 votos a 2, enterrou de vez a CPMI do INSS, que foi criada, não para apurar as falcatruas no órgão previdenciário nem o seu desmonte promovido pelo governo neoliberal e fascista de Bolsonaro e Paulo Guedes, mas para ser mais uma ferramenta de ataque ao governo do presidente Lula. Essa intenção fica muito clara

Essa é a razão do ilegal pedido de prisão formulado contra o filho do presidente, sem a demonstração da prática de qualquer delito e sem nenhuma justificativa processual plausível, constante no relatório final da comissão. Tal pedido, apresentado pelo relator bolsonarista, não passa de mais um factoide, criado para ser utilizado com estardalhaço pela base fascista e pela mídia corporativa, que tenta de todas as maneiras forjar, mais uma vez, um candidato que represente a tal terceira via desejada pela classe dominante.

É preciso lembrar que foi Bolsonaro quem, no início do seu governo, extinguiu o Ministério da Previdência Social, um marco histórico para a afirmação do direito fundamental à seguridade e à assistência social no Brasil, juntamente com os ministérios do Trabalho e da Saúde. Por tal razão, jamais poderiam ter sido extintos, como ocorreu no início daquele governo inteiramente a serviço do neoliberalismo.

O ex-presidente condenado criminalmente inseriu as importantes pastas da Previdência Social e do Trabalho no ministério neoliberal da economia, direcionado a defender apenas os interesses dos empresários, deixando os trabalhadores entregues à própria sorte. Afinal, como dizia, com orgulho, Paulo Guedes, ex-ministro da Economia, o governo deles era “dos empresários e dos militares.”

Isto precisa ser lembrado e alardeado neste ano de eleições, para que não se repitam os muitos erros do passado recente, quando, inclusive, o ministério da saúde, comandado por um general, pouco fez para evitar a morte de mais de oitocentos mil brasileiros pela COVID.

O desmonte da previdência social se aprofundou, de forma radical, exatament",2026-03-28 14:49:38+00:00,https://www.brasil247.com/blog/prorrogacao-da-cpmi-do-inss-mendonca-pretendia-criar-constrangimento-para-o-stf,brasil247,ESQUERDA,"** O texto apresenta uma análise crítica da decisão do STF em relação à CPMI do INSS, destacando o uso político da comissão para pressionar a Corte e atacar o governo de Lula. A linguagem utilizada é forte e pejorativa em relação ao governo Bolsonaro e seus aliados."
Lula precisa reavaliar sua estratégia para obter o máximo resultado com o esforço adequado,"A imagem que o momento exige é a de um estadista experiente, maduro, que sabe exatamente quando e como intervir","Lula precisa reavaliar sua estratégia para obter o máximo resultado com o esforço adequado A imagem que o momento exige é a de um estadista experiente, maduro, que sabe exatamente quando e como intervir

A política sempre exigiu de seus protagonistas uma resistência que vai além das ideias. É uma arena de corpos, de presenças, de disponibilidade quase ininterrupta, temperada por empenho intelectual fixado na realização dos ideais.

Nesse cenário, o presidente Lula, aos 80 anos, tem feito um movimento admirável: demonstrar vigor é parte da motivação de quem zela pela própria saúde. É razão de justo orgulho, além de exemplo para quem serve de referência para todos.

As agendas densas, as viagens frequentes, os compromissos que se estendem por longas horas e diferentes estados no mesmo dia e até mesmo as imagens de corridas matinais — tudo isso responde a uma lógica de quem harmoniza uma rotina intensa com os cuidados necessários a qualquer idade.

Mas é preciso um olhar mais frio, mais estratégico, para lembrar que governar e disputar uma eleição exigem equilíbrio. São, sobretudo, exercícios de gestão de energia.

O presidente não precisa provar que é um super-homem. Precisa provar que é, como de fato é, o mais experiente e capaz para conduzir o país em um momento crítico da história nacional e mundial. E a experiência, nesse caso, não se traduz na quantidade de compromissos cumpridos em um único dia, mas na qualidade da presença em cada um deles.

O risco da exposição exacerbada é conhecido de todo estrategista: quem se mostra demais, quem acelera o ritmo sem pausas, aumenta geometricamente a margem para o erro. E aqui não se trata de fragilidade, mas de inteligência de movimento.

O ambiente midiático, vale lembrar, não é neutro. O campo adversário, alimentado por uma mídia cujo viés antilulista ficou escancarado mais uma vez no infame PowerPoint da Globonews, aguarda cada deslize como quem aguarda um ponto de virada.

E, quando um erro acontece — ou mesmo quando um",2026-03-28 10:17:22+00:00,https://www.brasil247.com/editoriais247/lula-precisa-reavaliar-sua-estrategia-para-obter-o-maximo-resultado-com-o-esforco-adequado,brasil247,ESQUERDA,"** O texto apresenta uma análise crítica da estratégia política do presidente Lula, destacando a importância de uma imagem de estadista experiente e maduro para obter resultados eficazes. A linguagem utilizada é respeitosa e admira a capacidade de trabalho do presidente, mas também sugere que ele precisa reavaliar sua estratégia."
Milhões saem às ruas contra Trump num dos maiores protestos da história dos Estados Unidos,"Estima-se que até 9 milhões de pessoas tenham ido às ruas contra a destruição da democracia, a guerra contra o Irã e a estupidez da extrema-direita","247 – Milhões de pessoas tomaram as ruas dos Estados Unidos e de diversos países neste sábado (28) em uma das maiores jornadas de protesto da história recente contra o presidente dos Estados Unidos, Donald Trump. Sob o lema “No Kings” (“Sem reis”), as manifestações denunciaram o avanço autoritário da Casa Branca, a escalada militar contra o Irã, a repressão a imigrantes e o ambiente de deterioração democrática impulsionado pela extrema-direita. As informações são da CBS News e da Associated Press. Estima-se que os protestos tenham reunido 9 milhões em vários estados.

WOW! Protesters in San Francisco, CA formed a MASSIVE human sign on Ocean Beach reading “Trump Must Go Now!” for No Kings Day (Video: Ryan Curry / S.F. Chronicle) pic.twitter.com/ItF7c7gvke March 28, 2026

Os atos ocorreram nos 50 estados norte-americanos, com mais de 3.100 eventos registrados, além de mobilizações em mais de uma dezena de países. Organizadores estimaram que até 9 milhões de pessoas participaram das manifestações, evidenciando a amplitude da rejeição ao trumpismo e às suas políticas consideradas agressivas e antidemocráticas.

Minnesota se torna símbolo da resistência

O principal foco dos protestos foi St. Paul, em Minnesota, estado que se tornou um centro de resistência após a morte de Renee Good e Alex Pretti, atingidos por agentes federais durante ações ligadas à política migratória do governo Trump. O episódio desencadeou revolta popular e mobilizações contínuas.

Milhares de pessoas ocuparam o entorno do Capitólio estadual, formando uma multidão que se estendia por ruas e áreas públicas. Muitos manifestantes carregavam bandeiras dos Estados Unidos invertidas, um símbolo histórico de alerta e angústia nacional.

🚨 AHORA / Históricas protestas contra Trump en todo Estados Unidos, el curso de la guerra y la economía dejan al pedofilo en su piso histórico y al borde de la destitución pic.twitter.com/BaNwatXuiD — Soledad Gimenez (@gisoleok) March 28, 2026

O músico Bruce Springsteen f",2026-03-28 19:11:43+00:00,https://www.brasil247.com/mundo/milhoes-saem-as-ruas-contra-trump-num-dos-maiores-protestos-da-historia-dos-estados-unidos,brasil247,ESQUERDA,"** A notícia apresenta uma narrativa crítica ao presidente Donald Trump e à sua política, destacando a destruição da democracia, a guerra contra o Irã e a estupidez da extrema-direita. O uso de adjetivos como ""autoritário"", ""repressão"" e ""deterioração democrática"" constrói uma narrativa negativa em relação ao governo dos EUA."
"""PT deve assumir postura antissistema e retomar diálogo com eleitores"", defende Edinho Silva",Presidente da legenda defende bandeiras populares como fim da escala 6 por 1 e aposta na conversa para superar distanciamento com bases,"247 - O presidente nacional do PT, Edinho Silva, afirmou que o partido precisa assumir de forma mais clara uma postura “antissistema” e reforçar sua conexão com pautas populares. A declaração foi feita neste sábado (28), em vídeo publicado nas redes sociais.

Para o dirigente, a identificação com o termo passa menos por discurso abstrato e mais por propostas concretas que impactem diretamente a vida da população, especialmente no mundo do trabalho e nos serviços públicos.

“Nós temos que mostrar para a sociedade brasileira que nós somos o antissistema. E aí a gente só demonstra isso com questões bem práticas que o povo entende. Como, por exemplo, nós somos a favor do fim da jornada 6 por 1, isso tem que ser bandeira nossa. Porque esse modelo de organização do mundo do trabalho que está aí não é o nosso”, disse.

Edinho destaca propostas como a redução da jornada de trabalho e a tarifa zero no transporte que o partido vai reforçar.

Outro ponto central da intervenção foi a defesa do diálogo como estratégia eleitoral. Segundo ele, a legenda precisa reconstruir pontes com eleitores que já estiveram ao lado do partido, mas que hoje se afastaram.

“Se a gente quiser ganhar eleição, primeiro temos que aprender a conversar. Nós temos que conversar com aqueles que estão do outro lado, com gente que já votou no Lula e que agora não quer votar, gente que já votou na esquerda e que agora não quer votar, gente que já reconheceu tudo que nós fizemos de bom pelo Brasil e agora não quer votar”.

Ao comentar o cenário político, Edinho também voltou a defender mudanças estruturais no sistema eleitoral brasileiro, reafirmando uma posição tradicional do partido.

“A gente inclusive sempre defendeu que, em vez de votar no indivíduo, a sociedade deveria votar em partido, em programa, em projeto. Nós sempre defendemos isso”.

Para furar a polarização é preciso conversar. pic.twitter.com/Y31Jn3KiEn — Edinho Silva (@edinhosilva) March 28, 2026



",2026-03-28 19:44:38+00:00,https://www.brasil247.com/brasil/pt-deve-assumir-postura-antissistema-e-retomar-dialogo-com-eleitores-defende-edinho-silva,brasil247,ESQUERDA,"** O texto apresenta uma abordagem crítica ao sistema político atual e defende a adoção de propostas concretas que impactem positivamente a vida da população, o que é característico da linha editorial de ESQUERDA/PROGRESSISTA."
Deputados criticam Carlos Viana por encerrar CPMI do INSS sem votar relatório da maioria,"Decisão do presidente da CPMI gera críticas de deputados, que prometem enviar o relatório da maioria à PF, PGR e STF mesmo sem aprovação formal","247 - Após cerca de 15 horas de sessão, a Comissão Parlamentar Mista de Inquérito (CPMI) do INSS terminou de forma conturbada na madrugada deste sábado (28), marcada pela rejeição do relatório final apresentado pelo deputado Alfredo Gaspar (PL-AL) e pela decisão do presidente do colegiado, senador Carlos Viana (Podemos-MG), de encerrar os trabalhos sem submeter à votação o relatório da maioria. As informações foram divulgadas pela própria assessoria de parlamentares que integram a comissão.

O parecer de Gaspar foi derrotado por ampla margem: 19 votos contrários e 12 favoráveis. Mesmo com a rejeição, o procedimento regimental que permitiria a apresentação e votação de um novo relatório — representando a posição majoritária da comissão — não foi adotado. A decisão de Viana gerou reação imediata entre parlamentares da oposição.

Críticas à condução da comissão

Em coletiva no corredor do Senado, o deputado Paulo Pimenta (PT-RS), líder da bancada na CPMI, criticou duramente a condução dos trabalhos e acusou o presidente de agir por motivação política:

“Todas as comissões, todas as decisões de CPIs ou CPMIs, sempre que o voto do relator é minoritário, é designado pelo presidente outro relator para apresentar o voto da maioria. Nós hoje fomos impedidos de fazer com que essa comissão concluísse seus trabalhos como um relatório aprovado. Se esta comissão concluir seu trabalho sem um relatório, foi uma decisão política do presidente, com apoio do relator, porque não havia concordância com o voto da maioria. Isso é uma afronta à democracia. Tínhamos a maioria na comissão, portanto tínhamos o direito de aprovar o nosso relatório. O presidente decidiu que a comissão não tivesse um relatório para impedir que fosse aprovado o indiciamento do ex-presidente Jair Bolsonaro como chefe da organização criminosa que roubou os aposentados”.

Alegações de conflito de interesses

O deputado Alencar Santana (PT-SP) também criticou a decisão e levantou suspeitas sobre a motivação do presid",2026-03-28 08:04:20+00:00,https://www.brasil247.com/brasil/deputados-criticam-carlos-viana-por-encerrar-cpmi-do-inss-sem-votar-relatorio-da-maioria,brasil247,ESQUERDA,"** A notícia apresenta uma crítica à atuação do presidente da CPMI, senador Carlos Viana, por encerrar os trabalhos sem submeter à votação o relatório da maioria, gerando reações negativas entre parlamentares da oposição."
Fim de semana será marcado por fortes chuvas e queda nas temperaturas em regiões do Brasil,Instabilidade causada por área de baixa pressão mantém risco de temporais e acumulados elevados em várias regiões do país,"247 - A previsão do tempo para esta quinta-feira (12) indica um cenário de instabilidade em diversas regiões do Brasil, com destaque para o Sul e o Sudeste, onde a presença de uma área de baixa pressão próxima ao litoral e o transporte de umidade do oceano favorecem a formação de nuvens carregadas. O fenômeno deve provocar chuva frequente, temperaturas mais amenas e possibilidade de temporais em vários estados. As informações são do portal g1, em reportagem do jornalista Roberto Peixoto.

No Sudeste, o dia começa com muitas nuvens e chuva em diferentes momentos, principalmente no estado de São Paulo. Na capital paulista, o céu permanece encoberto durante boa parte do dia, com pancadas de chuva que podem ser intensas em alguns períodos e vir acompanhadas de trovoadas. A grande quantidade de nuvens impede a elevação significativa das temperaturas, e a máxima deve ficar em torno de 24 °C, deixando a tarde mais fresca do que o habitual para o mês de março.

O litoral paulista concentra um dos maiores riscos de acumulados elevados. Municípios como Santos, Bertioga, Ilhabela, Caraguatatuba e Ubatuba podem registrar volumes superiores a 120 milímetros de chuva. Esse cenário aumenta o risco de alagamentos, inundações e deslizamentos de terra, principalmente em áreas de encosta.

No Rio de Janeiro, o tempo também deve permanecer fechado durante grande parte do dia. A previsão indica pancadas de chuva em vários momentos, com possibilidade de temporais isolados. A temperatura máxima na capital fluminense deve alcançar cerca de 25 °C.Na região serrana do estado, o volume de chuva pode ultrapassar 100 milímetros, o que eleva o risco de deslizamentos em áreas de morro. Já na cidade do Rio de Janeiro, os acumulados podem chegar a aproximadamente 60 milímetros ao longo do dia.

Em Belo Horizonte, o tempo apresenta variação entre momentos de sol e aumento de nuvens. As pancadas de chuva tendem a se intensificar principalmente no período da tarde, quando podem ocorrer episódios moder",2026-03-12 08:18:01+00:00,https://www.brasil247.com/meioambiente/fim-de-semana-sera-marcado-por-fortes-chuvas-e-queda-nas-temperaturas-em-regioes-do-brasil,brasil247,NEUTRO,"** A notícia sobre as previsões climáticas para o fim de semana não apresenta nenhuma pauta política ou ideológica, limitando-se a relatar informações meteorológicas objetivas."
Conflito com Irã fere soldados dos EUA e amplia tensão militar,"Ataques iranianos deixam 29 militares feridos e danificam aviões, enquanto EUA avaliam ofensiva final e mantêm expectativa de negociações","247 - A escalada do conflito entre Estados Unidos, Irã e aliados regionais entrou em seu segundo mês com novos episódios de violência e aumento da tensão militar. Ataques retaliatórios atribuídos a Teerã teriam deixado ao menos 29 soldados americanos feridos e provocado danos a aeronaves de reabastecimento, em meio à intensificação das operações na região.

De acordo com informações divulgadas pela emissora estatal russa RT, os bombardeios iranianos tiveram como alvo instalações americanas e israelenses, incluindo a Base Aérea Príncipe Sultan, localizada na Arábia Saudita. No local, além dos feridos, aviões-tanque do modelo KC-135 Stratotanker teriam sido atingidos.

O presidente dos Estados Unidos, Donald Trump, afirmou que o Irã está sendo “dizimado” e que o país não teria mais capacidade de reagir de forma significativa. Durante uma conferência de investimentos apoiada pela Arábia Saudita, ele declarou que restariam “3.554 alvos” a serem atingidos em território iraniano. Segundo dados recentes do Departamento de Guerra, os EUA já teriam realizado cerca de 10 mil missões aéreas desde o início da ofensiva.

Apesar do discurso duro, o governo americano mantém publicamente a possibilidade de negociação. O enviado especial de Trump, Steve Witkoff, afirmou estar “esperançoso” quanto à realização de uma reunião com autoridades iranianas ainda nesta semana.

Nos bastidores, no entanto, o Pentágono estaria avaliando cenários para uma ofensiva decisiva contra o Irã, incluindo o envio de um terceiro porta-aviões ao Oriente Médio, o USS George H.W. Bush, o que indicaria uma possível ampliação da presença militar americana na região.

Do lado iraniano, autoridades prometeram impor um “preço alto” aos adversários após uma série de ataques recentes atingir infraestruturas estratégicas do país. Entre os alvos estariam duas grandes siderúrgicas, uma usina de energia e instalações nucleares civis, incluindo a Usina Nuclear de Bushehr.

A Agência Internacional de Energia Atômica (A",2026-03-28 08:50:31+00:00,https://www.brasil247.com/mundo/conflito-com-ira-fere-soldados-dos-eua-e-amplia-tensao-militar,brasil247,NEUTRO,"** A notícia apresenta uma narrativa neutra sobre o conflito entre os EUA e o Irã, sem tomar partido ou fazer juízo de valor sobre as ações dos países envolvidos."
"Vance afirma que os EUA sairão do Irã ""em breve""",JD Vance afirma que governo Trump pretende prolongar conflito por curto período para “neutralizar” o Irã,"247 - O vice-presidente dos Estados Unidos, JD Vance, afirmou neste sábado que o país pretende encerrar sua presença no Irã em breve, apesar de indicar a continuidade temporária da ofensiva militar. As declarações foram feitas durante entrevista ao podcaster conservador Benny Johnson.

Segundo Vance, o governo liderado por Donald Trump já alcançou a maior parte de seus objetivos militares, mas deve manter as ações por mais algum tempo para garantir um impacto duradouro sobre o governo iraniano.

“O presidente vai continuar com isso por mais algum tempo para garantir que, depois que sairmos, não precisemos fazer isso de novo por muito, muito tempo”, disse o vice-presidente. E acrescentou: “Precisamos neutralizá-los (o governo iraniano) por muito, muito tempo, e esse é o objetivo.”

O vice-presidente reforçou ainda que não há intenção de manter uma presença prolongada no país do Oriente Médio. “Acho que o presidente foi muito claro sobre isso: não temos interesse em estar no Irã daqui a um ano, ou dois anos”, afirmou.

Ele concluiu reiterando a estratégia do governo norte-americano: “Estamos resolvendo nossos problemas, vamos sair de lá em breve e os preços da gasolina vão voltar a baixar.”

Vance também reconheceu os impactos econômicos imediatos do conflito, especialmente no aumento dos preços da gasolina. Ainda assim, minimizou os efeitos e afirmou que a tendência é de queda no curto prazo.

“Esta é uma reação muito, muito temporária a um conflito que, em última análise, será de curta duração”, declarou.",2026-03-28 14:27:08+00:00,https://www.brasil247.com/mundo/vance-afirma-que-os-eua-sairao-do-ira-em-breve,brasil247,DIREITA,"** A notícia apresenta uma declaração do vice-presidente dos EUA, JD Vance, sobre a saída do país do Irã, mas não apresenta um viés ideológico explícito. No entanto, ao analisar o contexto e as palavras utilizadas pelo autor da notícia, é possível identificar um viés."
