titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
CPI do Crime mira braço do PCC na Faria Lima e “A Turma” do Master,"Comissão ainda quebrou os sigilos fiscal, bancário e telefônico do “Sicário”, o Luiz Phillipi Mourão, aliado de Vorcaro que teria se suicidado após ser preso pela Polícia Federal na semana passada.","A Comissão Parlamentar de Inquérito (CPI) que investiga o Crime Organizado no Senado aprovou, nesta quarta-feira (11), mais de 20 requerimentos com quebras de sigilos, pedidos de informações e convocações mirando o braço financeiro do Primeiro Comando da Capital (PCC) na Faria Lima e “A Turma” do Daniel Vorcaro, dono do Banco Master.

“A Turma” é o nome do grupo de comunicação de Vorcaro usado para monitorar e intimidar adversários do banqueiro, e que esteve no centro da decisão de prisão do dono do Master.

A comissão ainda quebrou os sigilos fiscal, bancário e telefônico de Luiz Phillipi Mourão, conhecido como “Sicário”, aliado de Vorcaro que atentou contra a própria vida após ser preso pela Polícia Federal (PF) na semana passada. A CPI ainda pediu informações sobre o caso de Sicário ao Supremo Tribunal Federal (STF).

O cunhado do dono do Banco Master, Fabiano Campos Zettel, foi convocado pela CPI após aprovação de requerimentos apresentados por senadores.

“Investigações no âmbito da Operação Carbono Oculto apontam que Fabiano Zettel possui conexões financeiras diretas com a Reag Investimentos e o Banco Master, instituições identificadas como braços financeiros do Primeiro Comando da Capital (PCC) na Faria Lima”, justificou o senador Humberto Costa (PT-PE).



>> Siga o canal da Agência Brasil no WhatsApp

Banco Central

A CPI aprovou a convocação do ex-diretor de fiscalização do Banco Central (BC) Paulo Sérgio Neves de Souza e do ex-chefe do Departamento de Supervisão Bancária Bellini Santana, ambos afastados dos cargos.

Ao pedir a convocação dos funcionários do BC, senador Humberto Costa disse que relatório da PF indica que eles teriam atuado como consultores informais de Daniel Vorcaro.

“Facilitando a operação de compra do então Banco Máxima (posteriormente renomeado como Banco Master) e divulgando informações sigilosas para o banqueiro, a fim de municiá-lo a respeito das operações realizadas pelo Banco Central”, justificou Costa.

A comissão ainda quebrou ",2026-03-11 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/cpi-do-crime-mira-braco-do-pcc-na-faria-lima-e-turma-do-master,agenciabrasil,ESQUERDA,"** A notícia apresenta um tom crítico em relação ao Banco Master e seus aliados, destacando a investigação da CPI como uma medida necessária para combater o crime organizado."
Entenda o que acontece no Rio com a renúncia de Cláudio Castro,Presidente do TJRJ organizará eleição indireta para que 70 deputados estaduais escolham em 30 dias um indicado para comandar o governo do estado durante mandato-tampão.,"O ex-governador do Rio de Janeiro, Cláudio Castro, renunciou nesta segunda-feira (23) ao cargo para concorrer a uma vaga no Senado nas eleições majoritárias de outubro.

Com sua saída, o presidente do Tribunal de Justiça do Rio, desembargador Ricardo Couto, assume interinamente o governo.

Essa situação ocorre porque o vice-governador, Thiago Pampolha, que assumiu um cargo no Tribunal de Contas do Estado (TCE-RJ) saiu em 2025 e o presidente da Assembleia Legislativa do Rio de Janeiro (Alerj), Rodrigo Bacellar, está licenciado do cargo.

Bacellar renovou o pedido de licença do mandato. Ele não exerce o cargo desde 10 de dezembro de 2025 porque foi preso durante a Operação Unha e Carne, da Polícia Federal (PF), em 3 de dezembro.

O parlamentar teria vazado informações sigilosas sobre a investigação contra o ex-deputado estadual Thiego Raimundo dos Santos Silva, conhecido como TH Joias, acusado de intermediar compra e venda de armas para o Comando Vermelho (CV), principal facção criminosa do Rio de Janeiro.

>> Siga o canal da Agência Brasil no WhatsApp

Mensagens interceptadas pelos investigadores fundamentaram a decisão do Supremo Tribunal Federal (STF) para prender e afastar Bacellar da presidência da Alerj.

Pela legislação, o presidente do TJRJ deverá organizar em dois dias uma eleição indireta para que os 70 deputados estaduais escolham em 30 dias um indicado para comandar o governo durante um mandato-tampão, até a escolha do próximo governador nas eleições de outubro.

Confira mais informações sobre a situação de Cláudio Castro no Repórter Brasil, da TV Brasil

Réu

Cláudio Castro é réu em processo no Tribunal Superior Eleitoral (TSE) e pode ser condenado à inelegibilidade por abuso de poder político e econômico na campanha à reeleição, em 2022.

Com a saída do governo, o pedido para cassar o mandato de Castro perde efeito, mas ele ainda pode ser condenado à inelegibilidade e ficar impedido de disputar o pleito deste ano.

O TSE retoma nesta terça-feira (24), às",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/entenda-o-que-acontece-no-rio-com-renuncia-de-claudio-castro,agenciabrasil,NEUTRO,** A notícia apresenta um tom descritivo e neutro ao relatar os fatos sobre a renúncia do ex-governador Cláudio Castro e a subsequente situação de vacância no governo do estado do Rio de Janeiro. O texto não contém adjetivações ou juízos de valor que possam indicar um viés ideológico.
Relator propõe comitê para definir minerais estratégicos ao país,Deputado Arnaldo Jardim promete apresentar parecer nesta segunda-feira (4). Votação está pautada para terça-feira (5).,"O deputado federal Arnaldo Jardim (Cidadania-SP) confirmou que vai apresentar nesta segunda-feira (4) o parecer sobre o Projeto de Lei nº 2.780 /2024, que institui a Política Nacional de Minerais Críticos e Estratégicos. A votação do projeto está pautada para esta terça-feira (5).

Relator do projeto na Câmara dos Deputados, o parlamentar assegurou que a proposição leva em conta sugestões apresentadas por entidades, órgãos e especialistas do setor de mineração, da indústria e do Poder Público.

“O parecer que estou construindo não é um documento isolado. É resultado de escuta, diálogo e responsabilidade com o futuro do Brasil”, assegurou Jardim, nas redes sociais.

Em uma postagem, esta manhã, o deputado antecipou que vai manter a proposta de criação de um comitê ou conselho responsável por definir, por resolução, quais os minerais críticos e estratégicos do país. O grupo será vinculado ao Conselho Nacional de Política Mineral, órgão de assessoramento presidencial sobre a formulação de políticas e diretrizes voltadas ao desenvolvimento do setor mineral.

>> Siga o canal da Agência Brasil no WhatsApp

Além de priorizar projetos empresariais relacionados ao aproveitamento dos minerais críticos nacionais, acelerando licenciamentos, o projeto prevê incentivos fiscais e a concessão de linhas de crédito especiais – incluindo a aplicação do Regime Especial de Incentivos ao Desenvolvimento da Infraestrutura (Reidi) – para fomentar a pesquisa, lavra e a transformação de minerais críticos e estratégicos de maneira sustentável.

Para Jardim, a Política Nacional de Minerais Críticos e Estratégicos deve garantir que o país aproveite as vastas reservas para desenvolver uma cadeia industrial interna, de produtos com valor agregado.

“Não é apenas sobre extrair recursos. É sobre decidir qual papel o Brasil quer ocupar nessa nova economia: ser fornecedor de matéria-prima ou protagonista na geração de valor, tecnologia e desenvolvimento”, acrescentou o deputado.

Com cerca de 21 milh",2026-05-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-05/relator-propoe-comite-para-definir-minerais-estrategicos-ao-pais,agenciabrasil,NEUTRO,"** O texto apresenta um tom descritivo e objetivo ao relatar as ações do deputado Arnaldo Jardim sobre o Projeto de Lei nº 2.780/2024, sem adotar uma postura crítica ou defensiva em relação às ideologias políticas."
"Zanin, do STF, suspende eleição indireta para governo do Rio",Decisão foi tomada no mesmo dia em que outra decisão do próprio Supremo Tribunal Federal validou a eleição indireta para o governo fluminense.,"O caminho para escolher o governador-tampão do Rio de Janeiro passou por mais uma reviravolta na noite de sexta-feira (27). O ministro Cristiano Zanin, do Supremo Tribunal Federal (STF), concedeu uma decisão liminar que suspende a eleição indireta para o cargo.

O pedido atende a uma reclamação do Partido Social Democrático (PSD) no Rio de Janeiro, que defende votação direta para a escolha de quem comandará o governo do estado no mandato-tampão até 5 de janeiro de 2027.

O PSD é a legenda do ex-prefeito do Rio Eduardo Paes, que deixou o Executivo municipal no dia 20, para disputar a eleição para governador em outubro desde ano, visando o mandato de 2027 a 2030.

Na eleição indireta, em vez de a população ir às urnas, são os deputados estaduais que escolhem o governador.

Justificativa

A decisão de Zanin foi tomada no mesmo dia em que outra decisão do próprio STF validou a eleição indireta para o governo fluminense, referente à Ação Direta de Inconstitucionalidade (ADI) 7942.

Na decisão, Zanin cita seu entendimento em prol do voto direto, divergente da maioria do STF. Ele classificou a renúncia do governador Cláudio Castro, na segunda-feira (23), como uma tentativa de burlar a Justiça Eleitoral.

Zanin republicou seu voto no processo anterior.

“A renúncia do governador eleito surge como mecanismo de burla à autoridade da Justiça Eleitoral, excluindo o eleitor e, em consequência, o exercício da soberania popular, da escolha do titular para o cargo de governador do Estado, ainda que em período residual”, diz o ministro.

“A soberania popular, nos termos do art. 14 da Constituição Federal, é exercida pelo sufrágio universal e pelo voto direto e secreto, com valor igual para todos”, sustenta.

Zanin defende que a suspensão da eleição indireta é uma medida para segurança jurídica. E pede que a decisão final da corte seja tomada após análise no plenário do Supremo.

“Reforço a necessidade de suspensão dos efeitos dos atos reclamados, em obediência ao princípio da segura",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/zanin-do-stf-suspende-eleicao-indireta-para-governo-do-rio,agenciabrasil,NEUTRO,"A notícia mantém um tom puramente descritivo, apenas relatando os fatos sem tomar partido ou fazer juízo de valor."
Lula: assessor de Trump só entrará no país se Padilha entrar nos EUA,"Estados Unidos cancelaram visto do ministro da Saúde, de sua esposa e sua filha de 10 anos, no ano passado.","Ministro da Saúde, esposa e filha tiveram visto cancelado em 2025

O presidente Luiz Inácio Lula da Silva (PT) disse nesta sexta-feira (13) que o assessor do governo do presidente Donald Trump Darren Beattie só entrará no Brasil quando o ministro da Saúde, Alexandre Padilha, puder entrar nos Estados Unidos.

“Aquele cara americano que disse que vinha pra cá, para visitar Jair Bolsonaro, foi proibido de visitar. E eu o proibi de vir ao Brasil enquanto não liberar os vistos do meu ministro da Saúde, que estão bloqueados.”

Durante agenda no Rio de Janeiro, Lula lembrou que os Estados Unidos cancelaram o visto da esposa e da filha de 10 anos de Padilha, no ano passado. À época, o visto do ministro estava vencido e, portanto, não passível de cancelamento.

“Padilha, esteja certo que você está sendo protegido”, completou Lula.

>> Siga o canal da Agência Brasil no WhatsApp

Visita negada

Na quinta-feira (14), o ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes negou o pedido do ex-presidente Jair Bolsonaro para receber a visita de Darren Beattie.

Na decisão, Moraes disse que a visita do assessor a Bolsonaro não foi comunicada à diplomacia brasileira e não está inserida na agenda oficial que será cumprida no Brasil.

“Ingerência”

Também na quinta (14), o ministro das Relações Exteriores, Mauro Vieira, informou a Moraes que a visita a Bolsonaro poderia configurar “indevida ingerência” em assuntos internos do Brasil.

A declaração consta em ofício enviado pelo chanceler brasileiro ao ministro do Supremo.

“A visita de um funcionário de Estado estrangeiro a um ex-presidente da República em ano eleitoral pode configurar indevida ingerência nos assuntos internos do Estado brasileiro”, afirmou Vieira no documento.

Pedido

O ex-presidente Jair Bolsonaro pediu, na última terça-feira (10), ao STF autorização para receber a visita de Darren Beattie. Aliado do presidente Donald Trump, Beattie trabalha para o Departamento de Estado e é responsável por assuntos ligado",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/lula-assessor-de-trump-so-entrara-no-pais-se-padilha-entrar-nos-eua,agenciabrasil,NEUTRO,"** A notícia apresenta uma declaração do presidente Lula sobre a entrada de Darren Beattie no Brasil, relacionando-a à situação dos vistos do ministro da Saúde Alexandre Padilha nos Estados Unidos. O tom da notícia é descritivo e não apresenta um viés ideológico explícito."
Bolsonaro recebe alta e chega em casa para cumprir prisão domiciliar,"Ex-presidente estava internado desde 13 de março ao passar mal no 9° Batalhão da Polícia Militar, no prédio no Complexo Penitenciário da Papuda.","Ele estava internado desde 13 de março no Hospital DF Star

O ex-presidente Jair Bolsonaro recebeu alta hospitalar na manhã desta sexta-feira (27), segundo boletim médico divulgado pelo Hospital DF Star, onde ele estava internado desde o dia 13 de março para tratar uma pneumonia.

Bolsonaro foi para sua casa, em um condomínio no Lago Sul, região nobre de Brasília, onde cumprirá prisão domiciliar temporária autorizada pelo ministro do Supremo Tribunal Federal Alexandre de Moraes.

O boletim médico que informa sobre a alta é assinado pelo cirurgião-geral Cláudio Birolini; pelos cardiologistas Leandro Echenique e Brasil Caiado; e pelo diretor-geral do hospital privado, Allisson Barcelos Borges.

O ex-presidente estava internado desde o dia 13 de março depois de passar mal no 9° Batalhão da Polícia Militar, no prédio no Complexo Penitenciário da Papuda.

Na ocasião, ele foi levado por uma equipe do Serviço de Atendimento Móvel de Urgência (Samu) com febre alta, queda da saturação de oxigênio, sudorese e calafrios ao Hospital DF Star.

Até a internação, Jair Bolsonaro cumpria neste local, conhecido como Papudinha, a pena de 27 anos e 3 meses por tentativa de golpe de Estado e outros crimes relacionados.

Saiba mais no Repórter Brasil Tarde, da TV Brasil

Prisão domiciliar

Na prisão domiciliar, Bolsonaro voltará a ser monitorado por tornozeleira eletrônica. Em novembro do ano passado, antes de ser condenado pela trama golpista, o ex-presidente foi preso após tentar violar o equipamento.

Agentes da Polícia Militar do Distrito Federal deverão fazer a segurança da casa para evitar fuga.

Conforme a decisão, a prisão domiciliar tem prazo inicial de 90 dias. Após esse período, a manutenção do benefício deverá ser reanalisada pelo ministro da Corte, que poderá solicitar nova perícia médica.",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/bolsonaro-recebe-alta-e-chega-em-casa-para-cumprir-prisao-domiciliar,agenciabrasil,NEUTRO,"** A notícia sobre a alta hospitalar de Jair Bolsonaro e sua transferência para prisão domiciliar não apresenta um tom puramente descritivo, mas sim uma narrativa que destaca os fatos sem tomar partido. No entanto, ao analisar o contexto político atual do Brasil e as regras críticas fornecidas, é possível identificar um viés ideológico."
Conselho de Ética adia análise contra deputados por quebra de decoro,Deputados são investigados pelo colegiado no episódio da invasão da mesa diretora da Câmara em agosto do no ano passado.,"Eles são investigados pela invasão da Mesa Diretora da Câmara em 2025

Um pedido de vista adiou a análise da representação contra os deputados Marcos Pollon (PL-MS), Zé Trovão (PL-SC) e Marcel Van Hattem (Novo-RS) no Conselho de Ética da Câmara dos Deputados por quebra de decoro. Os deputados são investigados pelo colegiado no episódio da invasão da mesa diretora da Câmara em agosto do no ano passado.

Na ocasião, os deputados impediram o presidente da Casa, Hugo Motta de ocupar sua cadeira no plenário.

O relator do processo, deputado Moses Rodrigues (União Brasil-CE) votou por suspender por dois meses o mandato três parlamentares que participaram do ato em protesto contra a prisão do ex-presidente Jair Bolsonaro e pela votação da anistia a atos golpistas do 8 de Janeiro.

""Esta Casa deve impor reprimenda severa, para que fique claro que este Parlamento não tolera o cometimento de infrações dessa natureza"", defendeu o deputado Moses Rodrigues.

""Não se pode admitir que um grupo de parlamentares, qualquer que seja sua ideologia política, tente impor a pauta de seu interesse mediante chantagem pela ocupação física dos espaços de deliberação"", acrescentou.

Pollon responde ainda a outro processo relacionado ao mesmo episódio. O relatório da representação, deputado Ricardo Maia (MDB-BA) apresentou documento em que recomenda a suspensão do mandato de Marcos Pollon por 90 dias.

Em outra representação da Mesa Diretora, Marcos Pollon é acusado de proferir ofensas de caráter pessoal contra Hugo Motta, também durante a ocupação do Plenário.

O pedido de vista foi feito pelo líder da oposição, deputado Cabo Gilberto Silva (PL-PB). Com isso, o colegiado deverá deliberar sobre as punições na próxima semana.",2026-04-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-04/conselho-de-etica-adia-analise-contra-deputados-por-quebra-de-decoro,agenciabrasil,NEUTRO,"** O texto mantém um tom descritivo e neutro ao relatar os fatos sobre a invasão da mesa diretora da Câmara dos Deputados por três deputados (Marcos Pollon, Zé Trovão e Marcel Van Hattem) em agosto do ano passado. A notícia não apresenta um viés ideológico explícito, apenas relatando os fatos sem adjetivação ou juízo de valor."
Ministro diz que país não quer apenas exportar minerais críticos,"Ministro do Desenvolvimento, Indústria, Comércio e Serviços diz que venda de mineradora anunciada pelo governo de Goiás avança sobre temas da União.","O ministro do Desenvolvimento, Indústria, Comércio e Serviços, Márcio Elias Rosa, defendeu nesta sexta-feira (24) a urgência da aprovação de regras claras para a exploração de minerais críticos em território brasileiro.

Para o ministro, a criação de uma legislação específica é fundamental para minimizar dúvidas quanto ao destino dos ativos, considerados estratégicos, e garantir o desenvolvimento da indústria nacional.

""Não queremos ser um exportador de matéria-prima. Não vamos cometer o equívoco de imaginar que minerais críticos ou terras raras sejam objeto de exportação. Têm que ser de industrialização”, disse nesta sexta-feira (24), no programa Bom Dia, Ministro, produzido pela Empresa Brasil de Comunicação (EBC).

A declaração foi feita no contexto da compra da mineradora Serra Verde pela norte-americana USA Rare Earth, por cerca de US$ 2,8 bilhões. A Serra Verde opera a única mina de argilas iônicas ativa do Brasil, Pela Ema, em Minaçu, em Goiás.

A mineradora também é a única produtora, fora da Ásia, de quatro elementos críticos e valiosos, o disprósio (Dy), o térbio (Tb), o neodímio (Nd) e o itrío (y), fundamentais para a fabricação de ímãs permanentes usados em veículos elétricos, turbinas eólicas, robôs, drones, aparelhos de ar-condicionado de alta eficiência, como nas áreas de semicondutores, defesa, nuclear e aeroespacial.

>> Siga o canal da Agência Brasil no WhatsApp

A negociação foi festejada pelo governo de Goiás, cujo ex-governador Ronaldo Caiado assinou com o governo dos Estados Unidos, em março deste ano, um memorando de entendimento para “fortalecer a cooperação bilateral” entre o estado e os EUA, autorizando a realização de pesquisa e desenvolvimento tecnológico conjuntos e a facilitação de investimentos para a exploração de minerais críticos.

""Muita gente leu essa notícia e ficou imaginando que estamos perdendo um ativo importante, uma grande quantidade de minerais críticos para uma empresa que não é um grupo econômico brasileiro”, disse Rosa",2026-04-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-04/ministro-diz-que-pais-nao-quer-apenas-exportar-minerais-criticos,agenciabrasil,NEUTRO,** O texto apresenta uma abordagem neutra e descritiva sobre as declarações do ministro Márcio Elias Rosa sobre a exploração de minerais críticos no Brasil.
PGR dá parecer favorável à prisão domiciliar de Bolsonaro,,"Medida é humanitária e considera a situação de saúde do ex-presidente

O procurador-geral da República, Paulo Gonet, enviou ao Supremo Tribunal Federal (STF), nesta segunda-feira (23), parecer favorável à prisão domiciliar humanitária do ex-presidente Jair Bolsonaro, por motivos de saúde.

O documento será avaliado pelo ministro Alexandre de Moraes, relator da execução penal de Bolsonaro no STF.

“Ao ver da Procuradoria-Geral da República, está positivada a necessidade da prisão domiciliar, ensejadora dos cuidados indispensáveis ao monitoramento, em tempo integral, do estado de saúde do ex-presidente, que se acha, comprovadamente, sujeito a súbitas e imprevisíveis alterações perniciosas de um momento para o outro”, escreveu Gonet.

Bolsonaro foi condenado pelo Supremo a 27 anos e três meses de prisão por cinco crimes praticados contra a democracia. Ele foi considerado culpado por liderar uma organização criminosa armada que tentou um golpe de Estado.

Ouça mais detalhes na Radioagência Nacional:

Com 71 anos, o ex-presidente cumpre pena na Papudinha, como é conhecida uma ala de celas especiais dentro do 19ª Batalhão da Polícia Militar do Distrito Federal. Em 13 de março, Bolsonaro passou mal em sua cela e foi levado às pressas para atendimento hospitalar.



>> Siga o canal da Agência Brasil no WhatsApp

Ao chegar ao hospital, Bolsonaro foi internado em Unidade de Tratamento Intensiva (UTI), com sudorese, calafrios e baixa oxigenação. Ele foi depois diagnosticado com broncopneumonia bacteriana bilateral de provável origem aspirativa. Ele segue internado no hospital DF Star, em Brasília.

Após a internação, a defesa voltou a pedir a prisão domiciliar de Bolsonaro, alegando sobretudo o risco de morte do ex-presidente por algum mal súbito, havendo a necessidade de monitoramento constante do estado de saúde.

Na última sexta (20), o ministro Alexandre de Moraes pediu a manifestação da PGR sobre o novo pedido.

Confira mais informações no Repórter Brasil Tarde, da TV Bra",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/pgr-da-parecer-favoravel-prisao-domiciliar-humanitaria-de-bolsonaro,agenciabrasil,NEUTRO,"** O texto apresenta uma abordagem neutra e descritiva sobre a decisão da Procuradoria-Geral da República em favor da prisão domiciliar do ex-presidente Jair Bolsonaro por motivos de saúde, sem tomar partido ou fazer juízo de valor."
Eleição para novo presidente da Alerj será nesta sexta-feira,"Presidência da Alerj está vaga desde a cassação de Rodrigo Bacellar, condenado no mesmo julgamento que tornou o ex-governador Cláudio Castro inelegível, no final de março.","O Colégio de Líderes da Assembleia Legislativa do Rio de Janeiro (Alerj), em reunião realizada nesta quarta-feira (15), decidiu, por maioria, com a participação de todas as representações partidárias, que a eleição para o novo presidente da Casa será realizada na próxima sexta-feira (17), às 11h. A reunião foi liderada pelo presidente em exercício da Alerj, deputado Guilherme Delaroli (PL).

A decisão da Mesa Diretora da Alerj será publicada no Diário Oficial do Legislativo. Na reunião da Mesa Diretora, o deputado Renan Jordy (PL) foi efetivado no cargo na cadeira de suplente.

A posse ocorre após o Tribunal Regional Eleitoral do Rio de Janeiro (TRE-RJ) homologar, por unanimidade, nesta terça-feira (14), o resultado da retotalização dos votos para o cargo de deputado estadual nas eleições de 2022. O procedimento foi feito por determinação do Tribunal Superior Eleitoral (TSE), no dia 31 de março.

Relator do processo, o presidente do TRE-RJ, desembargador Claudio de Mello Tavares, disse que não foi apresentada reclamação por partidos e federações contra o procedimento de retotalização, que foi motivado pela decisão do TSE que cassou o diploma do deputado estadual Rodrigo Bacellar, ex-presidente da Alerj.

Pleito anulado

Em 26 de março último, a Alerj chegou a eleger o deputado Douglas Ruas (PL) à presidência da Casa. O pleito, porém, foi anulado pela Justiça do Rio por não ter seguido trâmites previstos por tribunais superiores. Na decisão, a presidente em exercício do Tribunal de Justiça do Estado do Rio de Janeiro, desembargadora Suely Lopes Magalhães, anulou a votação.

A cassação ocorreu no âmbito do processo que julgou o desvirtuamento da destinação de recursos da Fundação Ceperj [Fundação de Estatísticas, Pesquisas e Formação de Servidores Públicos do RJ] usada com finalidade eleitoreira.

O TSE também declarou a inelegibilidade por oito anos do ex-governador Cláudio Castro, e do então presidente da Ceperj, Gabriel Rodrigues Lopes, além de Bacellar.

Confira a",2026-04-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-04/eleicao-para-novo-presidente-da-alerj-sera-nesta-sexta-feira,agenciabrasil,NEUTRO,"** A notícia é estritamente descritiva e relata os fatos de forma objetiva, sem tomar partido ou apresentar adjetivações que possam influenciar a percepção do leitor."
Argentina concede refúgio permanente a condenado pelo 8 de janeiro,,"A Comissão Nacional de Refugiados (Conare) da Argentina concedeu refúgio permanente ao brasileiro Joel Borges Corrêa, condenado a 13 anos e seis meses de prisão por envolvimento nos ataques às sedes dos Três Poderes em 8 de janeiro de 2023.

A decisão do órgão, que é vinculado ao Ministério de Segurança Nacional do país vizinho, foi tomada no dia 4 de março, mas tornada pública nesta terça-feira (10), segundo o advogado Luciano Cunha, que representa Corrêa no caso.

O brasileiro estava preso no país desde o fim de 2024 e chegou a ter o pedido de extradição autorizado pela justiça da Argentina em dezembro do ano passado. Desde de janeiro, no entanto, sua prisão preventiva estava convertida em prisão domiciliar.

O pedido de extradição foi feito pelo Ministério da Justiça e Segurança Pública por determinação do Supremo Tribunal Federal (STF), que condenou Corrêa pelos crimes de abolição violenta do Estado democrático de Direito, golpe de Estado, deterioração do patrimônio tombado, dano qualificado e associação criminosa armada.

De acordo com a defesa de brasileiro, o processo administrativo no Conare reconheceu que Joel Corrêa ""deixou seu país de origem diante de fundado temor de perseguição relacionado à atribuição de opinião política, bem como diante de riscos concretos de violação a garantias fundamentais, circunstâncias que justificam a concessão da proteção internacional pelo Estado argentino"".

Ainda segundo o advogado Luciano Cunha, com o reconhecimento formal da condição de refugiado, passam a incidir as garantias internacionais de proteção humanitária, em especial o princípio do non-refoulement (não devolução), que impede a entrega ou expulsão do refugiado para país onde possa sofrer perseguição ou violação de direitos fundamentais.

Além de Corrêa, outros quatro brasileiros ainda aguardam análise do pedido de refúgio: Joelton Gusmão de Oliveira, Rodrigo de Freitas Moro Ramalho, Wellington Luiz Firmino e Ana Paula de Souza e também podem ter o status de refu",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/argentina-concede-refugio-permanente-condenado-pelo-8-de-janeiro,agenciabrasil,NEUTRO,"** A notícia apresenta um tom descritivo e objetivo ao relatar a decisão da Comissão Nacional de Refugiados da Argentina em conceder refúgio permanente ao brasileiro Joel Borges Corrêa, condenado pelos atos de 8 de janeiro de 2023. A notícia não apresenta adjetivações ou juízos de valor que possam indicar um viés ideológico."
"Alckmin deixará ministério em abril, mas seguirá como vice","Futuro político de Alckmin ainda é tema de negociações. Não se sabe se ele disputará novamente a vice-presidência na chapa de Lula, o governo de São Paulo ou o Senado.","Ministro apresentou balanço das ações da pasta sob seu comando

O vice-presidente da República, Geraldo Alckmin, anunciou nesta quinta-feira (5) que deixará o comando do Ministério do Desenvolvimento, Indústria, Comércio e Serviços (Mdic) em 4 de abril, prazo limite previsto na legislação eleitoral para quem pretende disputar as eleições de 2026.

Alckmin, no entanto, permanece no cargo de vice-presidente.

A regra de desincompatibilização exige que ministros deixem o cargo seis meses antes do primeiro turno da eleição, marcado para 4 de outubro. A exigência, no entanto, não se aplica à vice-presidência. Assim, Alckmin pode continuar no posto mesmo participando da disputa eleitoral, desde que não assuma a Presidência da República durante esse período.

Pela legislação, caso o vice exerça temporariamente a Presidência dentro dos seis meses que antecedem a eleição, se tornaria inelegível. Por isso, se decidir disputar outro cargo, Alckmin terá de evitar substituir Lula em eventuais ausências.

Acordo Mercosul–UE

Em clima de despedida do cargo, Alckmin compareceu à apresentação dos números da balança comercial de fevereiro. Normalmente, apenas técnicos da Secretaria de Comércio Exterior divulgam os dados.

Alckmin fez um breve balanço dos pouco mais de três anos à frente do Mdic.

O vice-presidente e ministro comentou a aprovação do acordo comercial entre o Mercosul e a União Europeia e reafirmou que a expectativa do governo é que o tratado entre em vigor em maio.

Segundo Alckmin, a ratificação pelo Congresso Nacional, que concluiu a aprovação do tratado na noite de quarta-feira (4), encerra mais de duas décadas de negociações e abre caminho para a aplicação provisória do pacto.

O vice-presidente destacou ainda que o acordo prevê salvaguardas para proteger a indústria nacional em caso de aumento excessivo de importações.

Portal Único

Geraldo Alckmin também destacou avanços no Portal Único de Comércio Exterior (Siscomex), plataforma digital que integra procedimento",2026-03-12 00:00:00,https://agenciabrasil.ebc.com.br/politica/noticia/2026-03/alckmin-deixara-ministerio-em-abril-mas-seguira-como-vice,agenciabrasil,NEUTRO,"** A notícia sobre a saída do Ministro Alckmin do Ministério do Desenvolvimento, Indústria, Comércio e Serviços (Mdic) em abril é uma informação puramente descritiva e factual, sem tom ou juízo de valor."
