titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Lula discursa contra o “sistema” em cadeia nacional,"Às vésperas do Dia do Trabalhador, petista defendeu fim da escala 6x1 e anunciou nova fase do programa ""Desenrola Brasil""","Em pronunciamento em rede nacional nesta quinta-feira, 30, o presidente Lula (PT) culpou o “sistema” pelas dificuldades enfrentadas pelos “trabalhadores”.

No discurso, o petista defendeu o fim da escala 6×1 e anunciou nova fase do programa Desenrola Brasil. A medida, segundo Lula, reduzirá o nível de endividamento das famílias e empresas brasileiras.

00:00 / 01:00 oantagonista fullScreen

“Nós encontramos o Brasil e os brasileiros endividados. A dívida das famílias cresceu por anos e agora está sufocando uma parte da sociedade brasileira. Por isso, vamos lançar na próxima semana o Desenrola Brasil. As trabalhadoras e trabalhadores poderão negociar dívidas no cartão de crédito (…) Quem aderir ao novo Desenrola Brasil ficará bloqueado em todas as plataformas de bet (…) Não foi nosso governo que deixou as bets entrarem no Brasil. Mas será ele quem colocará limites”, disse Lula às vésperas do feriado do Dia do Trabalhador.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Segundo Lula, os débitos poderão ser renegociados a juros de no máximo 1,99% ao mês, com descontos de 30% a 90% no valor principal da dívida.

Escala 6×1

Lula destacou o envio da proposta do fim da escala 6×1 ao Congresso para reduzir a jornada de trabalho.

“Encaminhei, ao Congresso Nacional, um projeto de lei para reduzir a jornada de trabalho. Com dois dias livres. Não faz sentido que em pleno século XXI milhões de brasileiros tenham que trabalham seis dias. Para as mulheres, é mais difícil. O fim da escala 6×1 vai garantir mais tempo para a família. Tempo para viver além do trabalho.”

“Se dependesse do sistema, nem a escravidão teria sido abolida”, acrescentou o petista.",2026-04-30 23:40,https://oantagonista.com.br/brasil/lula-discursa-contra-o-sistema-em-cadeia-nacional/,OAntagonista,ESQUERDA,"** A notícia apresenta o discurso de Lula de forma crítica e negativa, enfatizando a culpa do ""sistema"" pelas dificuldades dos trabalhadores, e destacando as medidas anunciadas pelo presidente como uma solução para os problemas econômicos do país."
O prazo está no fim! Saiba qual a tolerância para renovar a CNH vencida,"Saiba qual é o prazo de tolerância da CNH vencida e evite multas, pontos na carteira e problemas com as leis de trânsito.","A CNH vencida é uma das situações mais comuns no trânsito brasileiro, mas ainda gera muitas dúvidas entre os condutores. Dentro do contexto das leis de trânsito, respeitar prazos, documentação e regras é essencial para evitar multas e penalidades. O prazo de tolerância pode ser um aliado, mas exige atenção redobrada para não comprometer a regularidade do motorista perante o Código de Trânsito Brasileiro.

Qual é o prazo de tolerância para CNH vencida?

A CNH vencida conta com um prazo de tolerância definido pelas leis de trânsito, permitindo que o condutor continue dirigindo por um período limitado após o vencimento. Esse prazo geralmente é de até 30 dias, sendo um recurso importante para quem ainda não conseguiu renovar o documento.

00:00 / 01:00 oantagonista fullScreen

Mesmo com essa tolerância, a atenção deve ser constante. Após esse período, o motorista passa a cometer infração gravíssima, com multa, pontos na carteira e risco de retenção do veículo. Por isso, respeitar o prazo evita complicações legais e prejuízos financeiros.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Quais penalidades podem ocorrer com CNH vencida?

A CNH vencida, quando utilizada fora do prazo de tolerância, configura infração prevista nas leis de trânsito. As penalidades são severas e podem impactar diretamente a rotina do condutor, incluindo multas e restrições administrativas.

Entre as principais consequências, destacam-se:

Multa de natureza gravíssima

Adição de 7 pontos na carteira de habilitação

Retenção do veículo até regularização

Possível aumento no custo do seguro automotivo

A renovação da CNH exige exames médicos

Como evitar problemas com CNH vencida?

Evitar transtornos com a CNH vencida exige organização e acompanhamento das datas de validade. As leis de trânsito determinam responsabilidades claras ao condutor, que deve manter sua habilitação sempre regularizada.

Algumas práticas simples ajudam a manter a situação em dia:

Verificar a data de validade da CNH regularmente

Agendar a renovação com antecedência

Realizar exames médicos obrigatórios dentro do prazo

Acompanhar notificações do Detran

Por que a atenção ao prazo é tão importante?

A atenção ao prazo de tolerância da CNH vencida é fundamental para evitar penalidades previstas nas leis de trânsito. Muitos motoristas acreditam que podem circular livremente após o vencimento, mas desconhecem os limites legais.

Manter o controle da validade do documento demonstra ",2026-04-20 15:23,https://oantagonista.com.br/brasil/o-prazo-esta-no-fim-saiba-qual-a-tolerancia-para-renovar-a-cnh-vencida/,OAntagonista,NEUTRO,Não identificada.
Anvisa quer Fiocruz no controle de insumos para emagrecedores manipulados,"A Anvisa apresentou proposta para transferir ao Instituto Nacional de Controle de Qualidade em Saúde (INCQS), vinculado à Fiocruz, a responsabilidade pela análise dos insumos farmacêuticos ativos utilizados na produção de emagrecedores em farmácias de manipulação. A votação do texto estava prevista para esta quarta-feira, 6, pela diretoria da agência. A mudança representa uma alteração...","A Anvisa apresentou proposta para transferir ao Instituto Nacional de Controle de Qualidade em Saúde (INCQS), vinculado à Fiocruz, a responsabilidade pela análise dos insumos farmacêuticos ativos utilizados na produção de emagrecedores em farmácias de manipulação.

A votação do texto estava prevista para esta quarta-feira, 6, pela diretoria da agência. A mudança representa uma alteração no modelo vigente, em que laboratórios privados realizam essa análise mediante validação posterior da Anvisa.

00:00 / 01:00 oantagonista fullScreen

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Retenção de lotes e novas exigências

Pela proposta, os lotes de insumos importados passarão a ficar retidos até a conclusão do laudo do INCQS — medida mais restritiva do que a regra atual, que permite a retirada da carga antes da análise final, mediante termo de responsabilidade.

O instituto terá 90 dias para apresentar as metodologias de avaliação, e as empresas contarão com 180 dias para se adequar às novas exigências. Durante a transição, análises por empresas privadas seguirão sendo aceitas.

A instrução normativa em discussão também veda às farmácias de manipulação “estimular a demanda, ofertar ou sugerir tratamentos” com produtos manipulados, e reforça que os emagrecedores só podem ser produzidos após o recebimento de prescrição médica individualizada.

Em nota, a Anvisa afirmou que a regra representa um “avanço regulatório que aumenta a segurança da população no uso de medicamentos” e que “todos os dados apontam para a necessidade de aumentar o controle da matéria-prima e demais etapas da cadeia de manipulação desses produtos”.

Indústria e médicos defendem proibição total

A proposta não encerrou o debate sobre o tema. A Sociedade Brasileira de Endocrinologia e Metabologia (SBEM) defende a proibição completa da manipulação desses medicamentos, sob o argumento de que possuem “alta complexidade biológica, cujo comportamento clínico não pode ser inferido apenas por testes laboratoriais pontuais”. A entidade alerta que variações no processo produtivo podem comprometer eficácia, segurança e imunogenicidade dos produtos.

O presidente-executivo do Sindusfarma, Nelson Mussolini, também se posicionou contra a manipulação e apontou uma inconsistência no texto: “Há, ainda, uma contradição relevante na própria instrução normativa: a justificativa para sua edição aponta situação de urgência, mas o texto concede prazo de 180 dias para sua entrada em",2026-05-06 00:46,https://oantagonista.com.br/brasil/anvisa-quer-fiocruz-no-controle-de-insumos-para-emagrecedores-manipulados/,OAntagonista,ESQUERDA,"** A notícia parece favorável à Fiocruz e ao modelo de regulação mais restritiva sugerido pela Anvisa, o que sugere uma inclinação ideológica para a esquerda."
Itamaraty reclama de “decisão sumária” dos EUA contra agente da PF,"Governo brasileiro adotou ""reciprocidade"" e retirou credenciais de representante americano","O Itamaraty informou nesta quarta-feira, 22, que convocou a encarregada de Negócios da Embaixada dos Estados Unidos, Kimberly Kelly, para tratar da retirada do delegado Marcelo Ivo, da Polícia Federal (PF), do território americano.

Segundo a pasta, a diplomata foi informada na tarde de terça, 21, de que o Brasil adotará o princípio da reciprocidade diante do que classificou como uma “decisão sumária” do governo dos EUA. Além disso, o Itamaraty afirmou que não houve qualquer tipo de “pedido de esclarecimento ou tentativa de diálogo” no caso envolvendo Carvalho.

00:00 / 01:00 oantagonista fullScreen

“A representante da embaixada norte-americana foi informada, também verbalmente, que o governo brasileiro aplicará o princípio da reciprocidade diante da decisão sumária contra o agente da Polícia Federal, que não foi precedida de qualquer pedido de esclarecimento ou tentativa de diálogo sobre o caso, como prevê o parágrafo 7.3 do memorando de entendimento bilateral que regula essa modalidade de cooperação bilateral“, afirma.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Segundo o Itamaraty, a “medida tampouco observa a boa prática diplomática de diálogo entre nações amigas, como o Brasil e os Estados Unidos, ao longo de mais de 200 anos de relação. Os termos da aplicação de reciprocidade foram também transmitidos verbalmente à representante da embaixada, e envolvem a interrupção imediata do exercício de funções oficiais de representante norte-americano de área homóloga em território brasileiro”, diz a nota.

Leia a íntegra do comunicado:

“Diante da confirmação da informação de que oficial de ligação da Polícia Federal brasileira junto ao Serviço de Imigração e Alfândega (ICE), em Miami, foi comunicado verbalmente pelo governo dos Estados Unidos sobre a interrupção imediata de suas funções oficiais em território norte-americano, representante da embaixada daquele país foi convocada ao Ministério da Relações Exteriores no final da tarde de ontem, 21.

O agente brasileiro atuava com base em memorando de entendimento firmado entre os dois governos sobre a facilitação do intercâmbio de oficiais de ligação na área de segurança.

A representante da embaixada norte-americana foi informada, também verbalmente, que o governo brasileiro aplicará o princípio da reciprocidade diante da decisão sumária contra o agente da Polícia Federal, que não foi precedida de qualquer pedido de esclarecimento ou tentativa de diálogo sobre o caso, co",2026-04-22 21:39,https://oantagonista.com.br/brasil/itamaraty-reclama-de-decisao-sumaria-dos-eua-contra-agente-da-pf/,OAntagonista,ESQUERDA,**
Defesa de Filipe Martins reage à decisão de Moraes,"“Filipe foi sentenciado com base na narrativa de uma ‘minuta fantasma’ jamais localizada em seus arquivos, dispositivos, contas ou comunicações, nem juntada aos autos, e de uma reunião da qual ele comprovadamente não fez parte” – assim reagiu a defesa do ex-assessor presidencial Filipe Martins à decisão do ministro Alexandre de Moraes, que decretou o...","“Filipe foi sentenciado com base na narrativa de uma ‘minuta fantasma’ jamais localizada em seus arquivos, dispositivos, contas ou comunicações, nem juntada aos autos, e de uma reunião da qual ele comprovadamente não fez parte” – assim reagiu a defesa do ex-assessor presidencial Filipe Martins à decisão do ministro Alexandre de Moraes, que decretou o trânsito em julgado do processo em que ele foi condenado a 21 anos de prisão por participação na trama golpista do governo Jair Bolsonaro.

00:00 / 01:00 oantagonista fullScreen

Mais de 800 dias de prisão preventiva

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Martins já se encontrava em uma unidade prisional de Ponta Grossa, no Paraná, em razão de prisão preventiva decretada no fim de 2025 — medida motivada pela suposta violação de uma ordem judicial que proibia o acesso a redes sociais. O ex-assessor nega ter acessado o LinkedIn, plataforma citada como estopim da decisão.

A defesa aponta que, somadas as diferentes fases de encarceramento, Martins acumula 805 dias de prisão preventiva. Em 2024, chegou a ficar seis meses detido sob a acusação de ter viajado aos Estados Unidos ao fim do mandato de Bolsonaro. Após a apresentação de provas de que a viagem não ocorreu, foi solto.

Condições de detenção e denúncias de isolamento

Os representantes legais descrevem as condições de cumprimento da pena como superiores às restrições habitualmente impostas a condenados. Segundo eles, Martins passou dez dias em uma cela individual sem iluminação e ficou 50 dias em regime de isolamento na mesma unidade de Ponta Grossa — mesmo após a autoridade penitenciária do governo paranaense ter sinalizado que o local representa risco à integridade física do detento.

A defesa afirma que Moraes censurou pedidos de entrevista direcionados ao ex-assessor, entre eles uma solicitação da Folha de S.Paulo. Em nota, os advogados qualificaram o conjunto das medidas como “continuidade de um abuso” e compararam a situação a práticas análogas à tortura: “Em outros momentos da história recente, prisões preventivas prolongadas eram denunciadas como uma forma de tortura, mas não neste caso, não com Filipe Martins — neste caso não geram sequer constrangimento institucional”.",2026-04-25 00:21,https://oantagonista.com.br/brasil/defesa-de-filipe-martins-reage-a-decisao-de-moraes/,OAntagonista,ESQUERDA,"** A notícia apresenta uma crítica à decisão do ministro Alexandre de Moraes e ao processo que condenou o ex-assessor presidencial Filipe Martins, tendo em vista a falta de provas e informações relevantes no caso."
Gilmar Mendes mantém prisão de Monique Medeiros,Ministro afirma que soltura contrariou decisões do STF,"O ministro Gilmar Mendes, do Supremo Tribunal Federal (STF), rejeitou neste sábado, 17, embargos apresentados pela defesa de Monique Medeiros e manteve a ordem de prisão preventiva. A decisão complementa entendimento anterior do magistrado, sem alterar o resultado.

Os advogados pediam a revisão da determinação que restabeleceu a prisão, além de prazo para apresentação voluntária e definição prévia do local de custódia. Todos os pedidos foram negados.

00:00 / 01:00 oantagonista fullScreen

O ministro determinou que a Secretaria de Polícia Penal do Rio informe a unidade para onde a acusada deverá ser encaminhada.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Segundo Gilmar Mendes, a soltura concedida pela Justiça do Rio contrariou decisões anteriores do Supremo. Ele avaliou que houve “usurpação de competência e violação da hierarquia jurisdicional” ao revogar a prisão preventiva.

O ministro afirmou que a manutenção da prisão é necessária para garantir a ordem pública e o andamento do processo. Ele citou a gravidade do caso e indícios de interferência na instrução criminal.

“Enquanto cumpria prisão domiciliar, a acusada teria coagido importante testemunha (a babá da vítima), de modo a prejudicar a elucidação dos fatos.”

O julgamento do caso, que envolve a morte do menino Henry Borel em 2021, havia sido suspenso após o abandono do plenário pela defesa de um corréu.

A Justiça do Rio chegou a conceder liberdade à ré por entender haver excesso de prazo, mas a decisão foi revertida no STF.

Caso Henry Borel

Henry Borel Medeiros, de 4 anos, morreu em 8 de março de 2021, no apartamento onde vivia com a mãe, Monique, e o padrasto, o ex-vereador Jairo Souza Santos Júnior, o Jairinho.

O casal afirmou que o menino havia sofrido um acidente doméstico.

No entanto, o laudo do Instituto Médico-Legal (IML) apontou múltiplas lesões pelo corpo, incompatíveis com uma queda, indicando agressões reiteradas.

As investigações da Polícia Civil concluíram que Henry foi vítima de uma série de violências. De acordo com o inquérito, Jairinho agredia a criança com frequência, e Monique teria sido omissa ao não impedir os abusos.",2026-04-19 14:15,https://oantagonista.com.br/brasil/gilmar-mendes-mantem-prisao-de-monique-medeiros/,OAntagonista,ESQUERDA,"** A notícia descreve a decisão do ministro Gilmar Mendes, do Supremo Tribunal Federal (STF), de manter a prisão preventiva da Monique Medeiros. O texto destaca o entendimento do magistrado, sem apresentar críticas ou avaliações ideológicas explícitas."
O que diz a lei sobre a construção em terrenos sem autorização no Brasil,"Construir sem licença ou sem a aprovação exigida pelo município pode parecer um atalho, mas costuma abrir uma sequência de problemas difíceis de resolver depois. Quando se fala em construção irregular, a lei brasileira não trata o tema como mero detalhe burocrático. Em 2026, a base continua a mesma: a obra precisa respeitar regras locais...","Construir sem licença ou sem a aprovação exigida pelo município pode parecer um atalho, mas costuma abrir uma sequência de problemas difíceis de resolver depois. Quando se fala em construção irregular, a lei brasileira não trata o tema como mero detalhe burocrático. Em 2026, a base continua a mesma: a obra precisa respeitar regras locais de uso do solo, exigências urbanísticas, direitos de vizinhança e, em alguns casos, normas ambientais. Sem isso, o proprietário pode enfrentar embargo, multa, demolição e obstáculos sérios para vender, financiar ou regularizar o imóvel no futuro.

Por que construir sem licença pode gerar problema tão cedo?

A primeira questão é que o controle da obra urbana não nasce apenas da vontade do dono do terreno. A Constituição dá ao município a tarefa de ordenar o território e controlar o uso, o parcelamento e a ocupação do solo urbano. Na prática, isso significa que o alvará de construção e as regras do código de obras local continuam sendo peças centrais antes de começar a erguer, ampliar ou reformar com impacto relevante.

00:00 / 01:00 oantagonista fullScreen

Sem essa autorização, a obra pode ser tratada como clandestina ou irregular, mesmo quando ocorre em terreno particular. O fato de o lote ter dono não libera automaticamente a construção. A propriedade privada continua limitada por normas administrativas, urbanísticas e pela função social do espaço urbano.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

O canal Ela na Obra, no YouTube, mostra como é possível regularizar esse tipo de situação sem muita dor de cabeça:

O que pode acontecer com quem constrói em terreno sem autorização?

O cenário mais comum envolve notificação da prefeitura, paralisação da obra e abertura de processo administrativo. Dependendo do caso, o município pode determinar o embargo de obra, aplicar multa e exigir adequação ou desfazimento do que foi construído fora das regras locais.

Quando a irregularidade é mais grave, a consequência pode ir além da simples correção documental. A depender da legislação municipal, do estágio da construção e do local onde ela foi feita, existe risco de demolição administrativa ou demolição determinada judicialmente. Isso pesa ainda mais quando a obra avança sobre área pública, logradouro, faixa não edificável ou zona com proteção específica.

Leia também: Misturar cal no cimento: para que serve e quando usar na construção

Em quais situações a construção irregular fica ainda mais s",2026-04-17 10:43,https://oantagonista.com.br/brasil/o-que-diz-a-lei-sobre-a-construcao-em-terrenos-sem-autorizacao-no-brasil/,OAntagonista,ESQUERDA,"A notícia apresenta um tópico legal neutro e informativo sobre a construção de obras sem licença no Brasil, descrevendo as regras legais existentes para regularizar esses procedimentos."
"Procedimentos realizados por Lula não atrapalharão campanha, diz médico","O cardiologista Roberto Kalil Filho afirmou nesta sexta-feira, 24, que os procedimentos cirúrgicos aos quais o presidente Lula (PT) foi submetido hoje no Hospital Sírio-Libanês, em São Paulo, não atrapalharão a campanha à reeleição. “A resposta é não. Ele vai voltar à atividade normal daqui a alguns dias, por coerência. Tem uma agenda na segunda-feira...","O cardiologista Roberto Kalil Filho afirmou nesta sexta-feira, 24, que os procedimentos cirúrgicos aos quais o presidente Lula (PT) foi submetido hoje no Hospital Sírio-Libanês, em São Paulo, não atrapalharão a campanha à reeleição.

“A resposta é não. Ele vai voltar à atividade normal daqui a alguns dias, por coerência. Tem uma agenda na segunda-feira que ele já queria ir, no interior de SP até. Por coerência, espera um pouquinho, tem uma ferida na pele, espera alguns dias, não muda nada”, declarou o profissional ao lado da dermatologista Cristina Abdalla, que fez o procedimento para remoção de uma queratose no couro cabeludo do petista.

00:00 / 01:00 oantagonista fullScreen

Além dessa remoção, foi feita a aplicação de uma infiltração no punho direito de Lula para combater tendinite no polegar.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Os dois procedimentos ocorreram sem problemas e o presidente já teve alta hospitalar. Kalil ressaltou que não atrapalharão o dia a dia da campanha, e que o máximo que acontecerá é o politico aparecer de chapéu e com um curativo na cabeça, que permanecerá por um mês até cicatrizar a ferida operatória.

A recomendação médica é que o petista evite grandes eventos nos próximos dias. “Agora é o acompanhamento. A lesão foi retirada e agora é o acompanhamento”, pontuou Kalil.

“É uma lesão de pele, essas lesões são oriundas da exposição solar. Por isso que a gente fala tanto da proteção solar, isso é muito comum, é a lesão mais comum de pele com relação ao sol, a gente pode falar até do planeta terra. Então, é muito comum os pacientes terem esse tipo de lesão, que cresce, e quando cresce a gente tem que tirar, porque senão aquilo vai crescendo, não cicatriza, sangra. Mas é uma lesão localizada e a conduta é a gente fazer a remoção”, explicou Cristina Abdalla.

Lula é pré-candidato à reeleição. Ele deve enfrentar nas urnas este ano o senador Flávio Bolsonaro (PL), o ex-governador de Minas Gerais Romeu Zema (Novo), o ex-governador de Goiás Ronaldo Caiado (PSD), Renan Santos (Missão), entre outros.",2026-04-24 16:11,https://oantagonista.com.br/brasil/procedimentos-realizados-por-lula-nao-atrapalharao-campanha-diz-medico/,OAntagonista,ESQUERDA,"** A notícia sobre os procedimentos cirúrgicos de Lula é apresentada com uma perspectiva positiva e otimista, enfatizando que ele voltará à atividade normal em breve. Isso sugere um viés ideológico pró-Lula."
Aliados de Lula querem limitar poder de veto do Senado,"Juristas do Prerrogativas, grupo próximo ao governo federal, preparam uma ADPF (Arguição de Descumprimento de Preceito Fundamental) no Supremo Tribunal Federal para restringir o alcance da avaliação do Senado sobre indicações presidenciais à Corte. A movimentação foi desencadeada pela rejeição, na noite de ontem, do nome de Jorge Messias — chefe da Advocacia-Geral da União...","Juristas do Prerrogativas, grupo próximo ao governo federal, preparam uma ADPF (Arguição de Descumprimento de Preceito Fundamental) no Supremo Tribunal Federal para restringir o alcance da avaliação do Senado sobre indicações presidenciais à Corte.

A movimentação foi desencadeada pela rejeição, na noite de ontem, do nome de Jorge Messias — chefe da Advocacia-Geral da União —, derrotado por 42 votos a 34 no plenário da Casa, sete votos abaixo do mínimo necessário.

00:00 / 01:00 oantagonista fullScreen

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

A tese jurídica

A iniciativa é coordenada pelo advogado Marco Aurélio de Carvalho. O argumento é que a Constituição Federal reserva ao presidente da República o juízo político sobre o perfil do indicado ao STF — gênero, origem profissional, trajetória —, cabendo ao Senado apenas verificar dois requisitos objetivos: o notório saber jurídico e a reputação ilibada do candidato.

“O que cabe ao Senado é fazer a aferição de dois requisitos, que podem até ser subjetivos. O primeiro, é o notável saber jurídico e o segundo, a reputação ilibada”, afirmou Marco Aurélio de Carvalho.

Com base nessa leitura, o grupo defende que, uma vez constatada a presença desses atributos, o Senado teria “competência vinculada” de aprovar o nome, sem margem para vetos motivados por divergências ideológicas ou disputas políticas. Na prática, o Senado perderia poder de veto.

Precedente, não revisão

O coordenador do Prerrogativas garantiu que a ação não tem como objetivo reverter a derrota de Messias nem pressionar o Senado a reavaliar o caso específico. O foco é a criação de um precedente institucional que imponha ao Legislativo a obrigação de apresentar justificativas técnicas em eventuais rejeições futuras.

“Não é sobre o Messias. É sobre não permitir que isso aconteça novamente. É sobre a formação de um precedente grave para o país”, declarou o advogado.

Como exemplo de consistência na posição, Marco Aurélio citou a atuação do grupo durante o governo anterior: o Prerrogativas defendeu a aprovação de André Mendonça, indicado por Jair Bolsonaro, apesar das críticas internas à esquerda, por entender que o jurista preenchia os requisitos constitucionais.

Se a ADPF for acolhida pelo STF, o presidente Lula teria a prerrogativa de reapresentar um nome à vaga — aberta desde outubro de 2025 com a aposentadoria do ministro Luís Roberto Barroso — e o Senado passaria a responder juridicamente por rejeições ",2026-04-30 21:36,https://oantagonista.com.br/brasil/aliados-de-lula-querem-limitar-poder-de-veto-do-senado/,OAntagonista,ESQUERDA,"** A notícia apresenta um viés ideológico de ESQUERDA por apresentar uma crítica ao poder do Senado em relação às indicações presidenciais e destacar a rejeição da nomeação de Jorge Messias, sugerindo que a rejeição foi injustificada."
Explicação de esposa de Moraes sobre voos não cola,"Dados da Receita Federal, obtidos pela CPI do Crime Organizado, mostram que o Banco Master pagou mais de 80 milhões de reais ao escritório de advocacia de Viviane Barci de Moraes, esposa do ministro Alexandre de Moraes, do Supremo Tribunal Federal, publicou o G1. Os pagamentos foram declarados pelo banco de Daniel Vorcaro em 2024...","Dados da Receita Federal, obtidos pela CPI do Crime Organizado, mostram que o Banco Master pagou mais de 80 milhões de reais ao escritório de advocacia de Viviane Barci de Moraes, esposa do ministro Alexandre de Moraes, do Supremo Tribunal Federal, publicou o G1.

Os pagamentos foram declarados pelo banco de Daniel Vorcaro em 2024 e 2025.

00:00 / 01:00 oantagonista fullScreen

Ao todo, o Master pagou 80.223.653,84 reais ao escritório Barci de Moraes.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Durante 22 meses, o escritório da esposa do ministro do STF recebeu 3.646.529,72 reais.

O último pagamento foi realizado em novembro de 2025, mês em que o Banco Central decretou a liquidação extrajudicial do Master.

Os voos em jatinhos de Vorcaro

Como lembrou o ex-procurador da Lava Jato Deltan Dallagnol, Viviane Barci de Moraes disse, por meio de nota, que os voos realizados nos jatinhos da Prime Aviation, empresa de táxi aéreo da qual Vorcaro é sócio, foram pagos “compensando os honorários advocatícios nos termos contratuais”.

Um levantamento realizado pelo Estadão indicou que, levando-se em conta uma média de mercado, a esposa de Moraes deveria ter pago mais de 1 milhão de reais pelos voos.

Não colou

Considerando os dados da Receita Federal, Deltan acusou Viviane e Alexandre de Moraes de terem mentido sobre os voos no jatinho, já que o valor pago não foi descontado dos honorários do escritório advocatício da família.

“ATENÇÃO: Moraes e Viviane MENTIRAM sobre voos em jatinhos de Vorcaro.

Dados da Receita Federal obtidos pela CPI do Crime Organizado mostram que o Banco Master declarou pagamentos ao escritório de Viviane no valor total de R$ R$ 80.223.653,84, o equivalente a 22 de parcelas de R$ 3.646.529,72, valor mensal do pagamento previsto no contrato do escritório com o Master.

Por que isso é importante? Porque depois que a imprensa revelou que Moraes e Viviane viajaram pelo menos 8 VEZES nos jatinhos de Vorcaro, Viviane respondeu em nota que os voos foram pagos com ‘abatimento de honorários’.

Isso significa que, do valor total dos honorários pagos pelo Master a Viviane, deve necessariamente haver, em algum lugar, um desconto dos voos usufruídos por ela e pelo marido. Só que o valor total declarado pelo Banco Master mostra que os pagamentos foram integrais, sem nenhum desconto.

O Estadão fez um levantamento mostrando que os 8 voos do casal custariam, no mercado de táxi aéreo, pelo menos R$ 1 milhão, valor que nã",2026-04-08 14:25,https://oantagonista.com.br/brasil/explicacao-de-esposa-de-moraes-sobre-voos-nao-cola/,OAntagonista,ESQUERDA,"** A notícia apresenta um tom crítico em relação à esposa do ministro Alexandre de Moraes e ao Banco Master, sugestivo de uma abordagem favorável à esquerda."
Zema rebate Dirceu e defende privatização de estatais,"""O que afundou o Brasil não foi falta de estatais. Foi o rombo que o PT promoveu nas estatais"", escreveu o ex-governador","O ex-governador de Minas Gerais Romeu Zema (Novo) rebateu as críticas do ex-deputado José Dirceu (PT) sobre a intenção de privatizar a Petrobras e o Banco do Brasil, caso seja eleito presidente.

Em postagem no X, Zema afirmou que o agronegócio não depende de “estatal para prosperar”. Segundo o político mineiro, o PT foi quem “promoveu rombo” nas estatais.

00:00 / 01:00 oantagonista fullScreen

“Dirceu, eu vou privatizar a Petrobras e o Banco do Brasil, entendeu? A sua receita fracassada de esquerda não deu certo em lugar nenhum do mundo. Chega! Austrália, França e Estados Unidos são grandes potências do agro sem banco ou petroleira estatal. O agronegócio não precisa de estatal pra prosperar, Dirceu. Precisa de crédito barato, segurança jurídica e combustível competitivo. O que afundou o Brasil não foi falta de estatais. Foi o rombo que o PT promoveu nas estatais. Comigo, isso acaba!”, escreveu no X.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Na publicação que motivou a resposta, Dirceu criticava a proposta de privatização do Banco do Brasil, destacando o papel da instituição no financiamento do agronegócio.

“Como ele vai contar isso ao agronegócio, que tem como maior financiador o BB? Ou para as famílias brasileiras que vão ver o transporte e alimentos ficaerem mais caros”, escreveu o ex-deputado petista.

Vídeo de Zema

Em vídeo divulgado no domingo, 26, Zema afirmou que as estatais “dão prejuízo”.

Zema também disse que pretende reduzir gastos públicos e combater privilégios.

“E vou passar a faca nos supersalários, mordomias e esquemas que sustentam os intocáveis de Brasília”, afirmou.

“O dinheiro só vai voltar a valer se o governo economizar. O dinheiro que o governo Lula gasta, eu vou economizar. Simples assim”, acrescentou o ex-governador de Minas Gerais.

Em outro trecho, disse que “privatizar a Petrobras e o Banco do Brasil é decisivo para o nosso futuro”.

As declarações foram publicadas poucos dias após lançar as diretrizes do seu futuro plano de governo. No encerramento do vídeo, Zema resumiu sua proposta de campanha:

“Privatizar, poupar, não roubar, prosperar. Esse é o plano e ele é implacável.”",2026-04-27 19:04,https://oantagonista.com.br/brasil/zema-rebate-dirceu-e-defende-privatizacao-da-petrobras-e-banco-do-brasil/,OAntagonista,DIREITA,"** A notícia é favorável a uma visão conservadora e crítica ao estatismo, sendo escrita por um portal de linha editorial de direita."
